texto;label;sentimiento
Momento más satisfactorio de la casa de papel: la muerte de Arturo;1;neutral
No hay nada más satisfactorio que manejar el Sentra de mi papá??;1;neutral
Una buena triple amenaza es un bien escaso pero mega satisfactorio, excelente evento estelar de SD cómo hace un rato ya no había;1;neutral
Nada mas satisfactorio que darse cuenta de todo lo que has logrado;1;neutral
Como se siente tan satisfactorio comenzar un proyecto y que todo salga como lo pensabas.;1;neutral
Siempre es satisfactorio ver cuando #AustinReaves va  de Titular en los partidos! #LakeShow;1;neutral
"""trato de encontrarle lo satisfactorio"" -Fabi 2024";1;neutral
Tengo una compañera de viaje que cuando menos me lo espero aparece, me rompe el sueño, la calma y me hace estar despierto de madrugada hasta que le da la gana de irse. Al menos en esta hora y medio he sido productivo, algo bueno tenía que tener.;1;neutral
Que primera semana de enero taaaan pesada, solo espero que mi año sea igual de productivo como esta semana????;1;neutral
deseo volver a sentir que tuve un día productivo, pero me autosaboteo;1;neutral
Si vas a ver a Dios prosperarte en medio de la dificultad, tienes que mantenerte productivo. Sigue usando tus dones, sigue esforzándote, sigue siendo bueno con la gente. No dejes tus sueños en espera.;1;neutral
Hoy fue un día re productivo;1;neutral
odio las vacaciones porque me aburro y quiero estar haciendo algo productivo (q mierda queria((??) pero cuando vuelvo a mi rutina esclava de la facultad y la pala me dan terribles ganas de matarme quien te entiende (nadie, dormite ya fue);1;neutral
Ustedes tienen demasiado tiempo libre como para indagar quien preñó a quien, hagan algo productivo por sus vidas ?????;1;neutral
Jajajaja como cosa rara después de un día productivo, un gasto inesperado !!! Pero bueno se aprendió algo nuevo hoy ???????;1;neutral
Fue un día muy largo y productivo, me parece un planazo darme un baño y acostarme a ver la nueva serie de Harlan Coben.;1;neutral
Que día productivo lcdll, trabaje, encontré salón para mis clases, arme dos coreos, me hice una amiga nueva y ENCIMA luquitas vuelve esta noche de su viaje. Yofe? lizzzzz;1;neutral
Que deseo para 2024 un país próspero q le de oportunidades a mis hijos donde puedan vivir trabajar y soñar con una Venezuela hermosa;1;neutral
Entre en el body talla XS que me regaló E;1;neutral
El día en que te preocupes por ser mente rica, el dinero va a empezar a llegar por todos lados y te vas a dar cuenta de que lo más importantes es ser próspero, ser millonario en todo. Y te digo una cosa: ser millonario en dinero no es difícil. El reto es ser millonario de corazón;1;neutral
"Muy feliz y próspero 2024, estimados @LauraBruges @laslolouss @YusebYong  y @FranciscoBurgoa .  Cómo puedo conocer la lista de ""asesores"" de la nueva ministra de la SCJN, Lenia?  Les saludo atentamente.";1;neutral
Mi goal de 2024 es aprender a cocinar ajiaco, that’s that. Todo lo que necesito para un próspero año nuevo.;1;neutral
Feliz y próspero año nuevo !;1;neutral
Ojalá un año tan próspero y abundante que me permita compartir con otros????;1;neutral
Saludos en noche de viernes de #NBAxESPN @kenneth_garay #KennyG y @obricio7   Duelo interesante en Philadelphia, me gustaría ver una victoria de @sixers   Un abrazo y prospero 2024;1;neutral
Te deseo felices Pascuas y próspero año nuevo, pero lo que más deseo es que tú padre sea mi suegro ??;1;neutral
HOLA VOLVÍ!! FELIZ Y PROSPERO 2024 PARA TODOS!!!! OJALÁ NOS LIBREMOS DE TODOS LOS CORRUPTOS ZURDOS!!!!!!;1;neutral
“Muchos dicen que está mal cambiar por alguien, quizá no cambiar, sino mejorar. Hay personas que merecen nuestras mejores versiones. Mejorar por nosotros y por personas que se lo merecen no está mal, mal estaría no crecer o evolucionar y perder a esa persona maravillosa solo por no salir de nuestra zona de confort.” ¿Coincides con esto? Comenta SI;1;neutral
Me hicieron venir pa la casa que porque me iban a mandar una cosa. Una cosa, era comida. ?? Espero que no tenga burundanga jajajaja aunque ni con brujería lograrán enamorarme, porque ahora estoy que no me conquista ni Colón Cristóbal. Jsjsjs;1;neutral
Rumo a próxima conquista ?;1;neutral
Hoy venia x la ruta y me decía coso todo eso es de beneton... a mira q loco... si y antes era de la corona inglesa.... a mira y como fue eso?.Y un espía inglés paso un año viviendo con los originarios yendo de acuífero en acuífero conociendo y en la conquista del desierto fue ez.;1;neutral
Lrt esa es una de las razones por las cuales no soporto a los árabes —particularmente musulmanes—: lloran por colonización pero se dan golpes en el pecho cuando hablan de la conquista árabe. Más o menos igual con ciertos grupos indígenas y movimientos indigenistas.;1;neutral
No puedo creer que en serio haya gente latina diciendo que lo que hicieron los españoles con su conquista de mrd fue bueno y que sin ellos no hubiéramos evolucionado que tan pdj deber ser para decir algo así XD;1;neutral
La Guaira conquista su tercer triunfo del Round Robin.  Junior Guerra se acredita la victoria, también el excelente trabajo del bullpen.  Con el madero la vieron clarita ??: Wilson García 4-4 con 3 CI, 2 CA. Puig 4-2 con HR, 3 CI. Reginatto 4-3 con 4 CA. #lvbp;1;neutral
Bueno, ahora Lgante conquista a Dani y Nachi con Thiagui crían a las bebas (? xD;1;neutral
El desierto no es tu castigo, es el lugar de conquista, es parte del camino que conduce a la salvación prometida.;1;neutral
Los chocolates son un abrazo al alma y mi amado me conquista siempre con uno ????;1;neutral
Quiero ver el mejor documental del accidente en Los Andes y ver VIVEN así logro entender más. Y después quiero que me regalen el libro y saber todo más;1;neutral
He tratado convencerme de que puedo vivir momentos de intimidad reales.  Hablo de esos instantes en los que sabes que no desnudaste sólo un cuerpo sino también una mente.   Pero no, en cada oportunidad recuerdo que sentimentalmente estoy muerto, si quiera logro despertar interés.;1;neutral
La 14 YA TENEMOS LA 14 SE LOGRO TENEMOS LA 14;1;neutral
Nunca me imaginé que me iban a enviar mensajes de que personas cercanas a mí están desaparecidas y un día después encuentran a una sin vida, aún no logro asimilar todo lo que ha pasado en dos días;1;neutral
Acabo de cerrar una fiesta de +45 y, de fondo, suena Luis Miguel.   Objetivo cumplido. Logró poner a tono a gente que me saca 20 tacos de experiencia vital.;1;neutral
no logro sentirme bien con mi cuerpo;1;neutral
Se logró Venezuelaaaa, hoy me cogen durísimo oyó JAJSJAJSJA;1;neutral
Quiero tratar de entenderte pero no lo logro ??;1;neutral
se imaginan q si estudio actuación y dsp m convierto en un actor famoso,, las noticias serían como joven de ciudad de la greda logro sobresalir en las pantallas;1;neutral
De callado y trabajando acá estamos, sentaditos en las tribunas de diamante. Gracias a tanto esfuerzo y voluntad se logro;1;neutral
Prime Video está underrated. Me ha sorprendido bastante.;1;neutral
"""¿Tienes pareja Jax?"" Sorprendido.";1;neutral
"Esas brillantes e ineditas ideas que tienen los funcionarios uribistas antioqueños en montar ""grupos de seguridad"" me han sorprendido por su originalidad. Dónde paracos he escuchado eso antes?? ????";1;neutral
Me han sorprendido, no esperaba esta victoria;1;neutral
Lo de la fixie me dejó sorprendido;1;neutral
El sorprendido fui yo jajaja;1;neutral
MKBHD puso en uno de sus videos gráficas de las ventas de Apple y quedé sorprendido de que lo que más mueven son los teléfonos más caros;1;neutral
El vago intentó “darme celos” diciendo que wonder woman era una viejita y me encantó la cara de sorprendido cuando yo le dije: ¿cierto? Esa mujer es todo lo que está bien la vida JAJAJAJAJAJAJA.;1;neutral
sorprendido de lo rápido que estoy;1;neutral
Estoy tremendamente asombrado de la cantidad de gente que desean que a @JMilei le vaya mal, aunque esto implique un enorme daño social, por favor tengan empatía, dejen de lado intereses personales, por una vez en la vida acompañen un cambio, sin mirar color político, POR FAVOR ??;1;neutral
Me pregunto dónde estará el chico que me grabó a mi y a christie en el set de elsa y elmar  en el cusica bc estaba asombrado de lo loca maniática que estaba y que me decía iconica same hermana i feel you tuve una conexión con el cantamos lloramos where are you king???;1;neutral
He concluido la experiencia de 'La sociedad de la nieve' y me encuentro asombrado. A pesar de la posibilidad de caer en el sentimentalismo, se transforma en un impresionante despliegue de cómo puede ser la condición humana. No deberían perderse esta obra. Gracias @FilmBayona;1;neutral
Baltasar me cago en mi bida edition;1;neutral
Da igual cuantas veces la vea, siempre me quedo asombrado con el arco de Mortis y los Dioses de la Fuerza;1;neutral
"Argentina: Este gobierno le quitó las facultades de querellar a la Junt Anticorrupción para que ""no persiga a la oposición"". Me quedo asombrado, eso tiene olor a entrega total.";1;neutral
Me di una vuelta por X para descubrir asombrado que publicación de las listas de Epstein resucitó a todos los conspiracionistas desatados. Que vacunas con chip 5G, Hillary violando niños en una pizzería, el fraude electoral de Trump, volvió todo. Hay gente muy rara en este mundo.;1;neutral
. ¿Qué le has pedido a los reyes? - Que me dejes en PAAAAZZZ;1;neutral
Queridos Reyes Magos: una bolsa de pistachos aunque esté empezada;1;neutral
. ¿De qué murió? - Se asfixió con el celo envolviendo regalos;1;neutral
Se levantó de su silla cuando aquella mujer golpeó la ventana con las manos llenas de sangre, ¿que carajos? Estaba estupefacto en su lugar.;1;neutral
Estou estupefacto;1;neutral
Escuchando Los Tenores de ADN. Estoy estupefacto con los comentarios de Danilo Díaz, es muy imperativo y también muy erróneo. En todo caso nos tiene acostumbrados.;1;neutral
La cantidad de gatos que hay acá amigo, no no es una cosa increíble. Nunca jamás ví algo igual. Estupefacto. Deben de parir como 150 gatas por día;1;neutral
Impactado, desilusionado, estupefacto, incrédulo con lo del Dr. Hawking. Es inverosímil, me niego a creerlo.;1;neutral
"Estupefacto asisto como el resto del pueblo Colombiano a este espectáculo grotesco,grosero e irresponsable de algunas figuras ""leales"" al tal Pacto Histórico.Hienas atacándose a dentellada limpia!!!";1;neutral
"Según el escritor caroreño Franklin Piña: ""Uno queda estupefacto cuando lee la lista de Jefrey Epstein. Ahí el que falta es Juan Plablo II ..."". ???????";1;neutral
"Lo de Tom Hanks en la lista de Epstein me deja estupefacto La dualidad humana, representar los ideales más altos en sus películas y ser un miserable en la vida real. Ojalá no sea cierto, lo admiré tanto en el ""Soldado Ryan""";1;neutral
Y daré en asombro Mi silencio Mueca de rostro Estupefacto Y desolado marco De orfandades. Nada corresponde, Todo pierde tacto Y conjugación de partes Impropia y desajuste. Estamos perdiendo el juicio De todo lo q hacen, El miedo invade Indiferencia Y llena de estupor y susto.;1;neutral
Contractual estupefacto haciendo las suyas. Él abalanzó inducido por pensamientos de pasiones mortíferas. Ella sentimental raciona al conflicto contraposición esbelta con brazos extendidos. -La excomulga impaciencia aparecía, precisó risas macabras legítima al diseñó una muerte..;1;neutral
intolerose a lactante;1;neutral
Viendo por YouTube las distintas celebraciones de reyes de América Latina. Una gran variedad de costumbres y tradiciones.;1;neutral
Hasta alguien como él tiene límites sobre el derramamiento de sangre. Todo ocurrió frente a sus ojos a cámara lenta, no logrando recomponerse una vez el cuerpo de la rubia hubiese impactado contra la nieve. Tan atónito permaneció que no tuvo tiempo de notar el agarre de su &&.;1;neutral
Vender a Ronald Araujo y Pedri por 200M€ y fichar a Kilyan Mbappé. El Barça con Mbappé y Luis Enrique sería candidato top 3 para las próximas 5 ediciones de la Champions. Es momento de tomar decisiones valientes. Vamos cojonessssssss.;1;neutral
Wow. Con suerte y sabe bailar danzas más bien formales, está algo atónito ante el contraste de la música inicial. Mas no es algo naturalmente malo, deberá... aprender a bailar ese tipo de melodías nuevas, tal vez. La pregunta es cómo.;1;neutral
Se habla de racismo pero no de Transfobia. El doble rasero para medir el valor de nuestra gente. Atónito estoy. ??????????????;1;neutral
Lenia Batres, flamante Ministro de la Suprema Corte de Justicia, muestra “la cara oculta de la luna”, con un realismo pasmante que nos augura su futuro desempeño al frente de su nuevo desempeño. Pensé que era falso, pero veo, atónito, que es verdad. #FueraElDictador #UnderMyWriting #UMW https://nitter.perennialte.ch/MaxKaiser75/status/1743261455326007754/video/1;1;neutral
"El video de Baltasar del ayuntamiento es cutre, chapucero, con mal gusto y muchas cosas más nada bonitas. Pero no es ""Blackface"". Blackface es algo que solo se puede dar en la cultura anglosajona por motivos que no se dieron en España y que por tanto no es extrapolable.";1;neutral
Defender la unidad de España no implica ser nacionalista español y mucho menos facha. Un nacionalista va a apelar a emociones, a excepcionalidades y a esencias que hacen de filtro para ser o no de esa nación. Un jacobino defiende el estado y el único filtro es ser ciudadano.;1;neutral
La cantidad de gente en Grindr que me ha ofrecido plata me tiene atónito Es una nueva moda?;1;neutral
Este 2024 ha empezado muy mal. Mi coche aun descompuesto, estoy enfermo, reaparece gente que no debería, mis hermanos se regresan a EU... Es imposible no sentirme un poco desconcertado;1;neutral
Desconcertado de la realidad que vivo y mi subconsciente.;1;neutral
A veces uno se siente desconcertado,porque no entendemos nada de lo que hacemos. El día pasa tan rápido. Y la vida también;1;neutral
Que es Estar tristes o enojado? Sentir remordimiento o estar frustrado ? Quiza ninguna sea la respuesta estoy desenfocado, a lo mejor estoy desconcertado? Nada mejor me quedo callado...;1;neutral
Estoy nomas un poquito desconcertado por eso que dijiste que no harías;1;neutral
Estoy totalmente desconcertado hoy ??;1;neutral
El chino bobo está desconcertado, su cara fue cine ???? #granhermano #gh23;1;neutral
el licha se hace el desconcertado y re que nico le habia susurrado a el kjjjjj;1;neutral
??? Tenue y desconcertado suspiro escapó de sus labiales ???. Mi intuición casi nunca me falla, quizá sea lo bueno de haber vivido tanto tiempo. ?;1;neutral
Es un golazo pero la falta de contundencia (contundensia) es desesperante. El equipo se ha caído desde el empate y los cambios dignos de un demente han desconcertado aún más al equipo.;1;neutral
Cada mona linda que veo me quedo boquiabierto ??;1;neutral
M QUEDO FOKIN BOQUIABIERTO VIENDO LA PELICULA, PORKE CONCHETUMARE LE TIRO UNA SILLA A LA CABEZA;1;neutral
?? ÚLTIMAS NOTICIAS: ¡Revelaciones explosivas sobre la Ley de Autorización del Congreso de 2024! ????   Prepárese para dejarse boquiabierto mientras nos sumergimos en el mundo secreto de la tecnología militar oculta, los avances antigravedad, el legado de Tesla, las infinitas posibilidades de energía y, sí, ¡incluso la tecnología alienígena! La Ley de Autorización del Congreso de 2024 es el catalizador que expondrá las operaciones clandestinas del Estado profundo, obligándolos a revelar su tecnología oculta o afrontar las consecuencias.  ?? Detrás de escena: ¡Fuerza espacial de los Estados Unidos desatada! ????   Sin que las masas lo sepan, la Fuerza Espacial de los Estados Unidos (USSF) ha estado orquestando una revelación innovadora. Tienen la clave para descubrir la verdad detrás de proyectos ultrasecretos. Prepárese para una revelación alucinante: fue el USSF quien emitió la siniestra advertencia en Washington, DC hace semanas a través del Dr. David Greer. ¿Y adivinen quién mueve los hilos detrás del USSF? Nada menos que la enigmática Base Militar de Cheyenne Mountain y sus operaciones encubiertas.  ?? Secretos del Estado profundo al descubierto: Trump, Biden y la CIA ????????   ¿Coincidencias? Creemos que no. Descubra la impactante verdad detrás del cierre de la base militar de Cheyenne Mountain por parte de Donald J. Trump y la posterior denegación de acceso a Biden y al Estado profundo. Todo se conecta con la inclusión sin precedentes de la Fuerza Espacial de los Estados Unidos en el ámbito de las agencias de inteligencia de los Estados Unidos. Este juego de poder estratégico otorga al USSF control sobre el ciberespacio, lo que desencadena una guerra clandestina con la CIA que se ha prolongado durante tres décadas. Prepárese para quedar atónito mientras revelamos cómo el USSF robó la alucinante cantidad de 2 billones de dólares de las operaciones de lavado de dinero de la CIA, lo que desencadenó una cadena de eventos que condujeron al infame incidente del 11 de septiembre.  ?????? Los sombreros blancos resurgen: la tormenta se acerca ????   Tras sobrevivir a una implacable persecución de 60 años, los sombreros blancos y el USSF han emergido más fuertes que nunca. Respaldados por la impenetrable montaña Cheyenne, poseen un tesoro de inteligencia que expone los secretos más oscuros del estado profundo. Prepárese para la revelación definitiva: contienen servidores y terabytes de pruebas incriminatorias de las computadoras de Clinton, la computadora portátil de Hunter, las revelaciones de McAfee, el escándalo de Weiner y más. Cheyenne Mountain, USSF, Q y Trump forman una fuerza imparable, armada con todo lo necesario para derribar al Estado profundo, el pantano y la camarilla. La tormenta se acerca y sacudirá los cimientos mismos del poder.  ??Ley de Autorización del Congreso 2024: Desencadenando Medidas de Seguridad ????   Prepárese para un cambio sísmico a medida que la iniciativa NCSWIC tome el control. Los militares asumirán el mando, liderados por el USSF, capturando a la CIA y purgando la corrupción del Pentágono. Prepárese para una nueva era de maravillas tecnológicas que revolucionará el mundo tal como lo conocemos. El futuro depara maravillas incalculables y lo mejor está por llegar.  Abróchense el cinturón, queridos lectores, mientras nos embarcamos en un viaje como ningún otro. Agárrense de sus asientos mientras la verdad se desvela y revela los secretos que han permanecido ocultos durante demasiado tiempo. Recuerde, tiene más conocimientos de los que cree. Ha llegado el momento del cambio y el mundo nunca volverá a ser el mismo. Estén atentos a las increíbles revelaciones que están por venir. Q espera. t.me/BenjaminFulfordJ https://signal.group/#CjQKIAL1PfYMtji-3OMw24eFifKyZSI9bNbHpdvfWONAMrnvEhAgxrDIgXSX8-35VZTa6H_n  ?????? https://t.me/tierrasant Todo por los niños ???~?Any;1;neutral
¿Cuál inspiración? 1. La del tipo boquiabierto mirando el cielo. 2. La de los antiguos griegos: recolectar todos los datos e insumos posibles para crear, es decir, la fase de espía, lector y reportero que todo artista debería dominar.;1;neutral
Dios mio si no me tomo un tamarindo con limón y salen el niño me sale boquiabierto;1;neutral
#OTDIRECTO4E martin boquiabierto por el dúo de Juanjo y Ruslana;1;neutral
Hoy estuve en un evento para una familia ricachona, y me quedé boquiabierto la mansión en donde viven con una preciosa vista espectacular a toda Las Vegas y ni hablar de los 4 carrazos q tenían parqueado en la cochera, tenían un puto Aston Martin, Rolls Royce, Porsche y Mercedes);1;neutral
Un chico que conocí hace un año, un tanto whitexican y con muchos arraigos homonormativos, se acercó a mí hoy a conversar y ha dejado ir muchas cosas: prejuicios, paradigmas, dogmas. Su sentido de justicia social y empatía me dejaron boquiabierto. Alegremente lo llamo mi amigo.;1;neutral
saber que con quien estuve románticamente me faltara el respeto cuando yo no estaba presente me dejó tan boquiabierto;1;neutral
NECESITO saber si lo de la lista epstein es algo oficial o no porque llevo 10 min boquiabierto leyendo nombres;1;neutral
Aquí perplejo preso de mi reflejo.;1;neutral
Acabo de ver Leave the world behind y me dejó perplejo! Me pareció una obra maestra con uno de los mejores finales que he visto últimamente;1;neutral
Todo el mundo preocupado por Baltasar y el #Blackface y yo pensando que no me toque el haba de roscón.... Dejarnos disfrutar de los Reyes Magos tranquilos, turras.;1;neutral
Siempre pensé que el odio a los judíos era, si no un embeleco, un trasto del pasado, de los años 30-40. Ahora lo veo florecer con tanta vehemencia que me deja perplejo.;1;neutral
sigo perplejo al servilismo hacia las vagas de las campos,la lamida de culo de esta mañana a sido vomitiva;1;neutral
por denunciar me quierten arrestar por estar drogado dicen y eso es mentira ... estoy perplejo por lo que estan haciendo en la ciudad todos me tratan como homosexual y me provocan para golpearme o hacerme lo que sea;1;neutral
Uno se queda perplejo ante ese tipo de situaciones... ¡¿Cómo putas no va a saber hacer café instantáneo?!;1;neutral
Carmaba los nombres de esas listas me han dejado perplejo, increible ??????;1;neutral
Viendo la televisión y que veas a Susana Díaz, expresidenta de Andalucía, moralizando sobre todo, viniendo de donde viene, la Andalucía socialista de los ERES, y del PSOE, no deja de dejarme perplejo.;1;neutral
Reflexiones, me quedo perplejo viendo imágenes de la poderosa CHINA COMUNISTA que apena hace des décadas era un pais comun y corriente, convirtiéndose en la nacion mas tecnologíca del mundo, eso es un gran ejemplo que deberiamos de seguir al pié de la letra, su amistad fortalece.;1;neutral
TO INCREDULO;1;neutral
Trincado de haka e incrédulo;1;neutral
incrédulo;1;neutral
Desde luego. El sonido de lo que supongo es su arma también es característico. Pero bueno. Si es por lo que pasó ahora...  —Le faltaba algo de carne. Pero ésas eran preferencias que no iba a mencionar. La risa no recibe mayor expresión que el de su rostro incrédulo, cansado y +;1;neutral
to incrédulo;1;neutral
Deja un pequeño saludo a Blade, Ember y Hanahaki, aunque a este último no lo reconoce del todo. ¿Le habría visto cerca de su posada? Le preguntaría luego.  Cuando entienda qué diablos decía Zane.  ? Espera, espera. ? sacudió su cabeza, incrédulo. ? ¿Qué es un rato-nejo?;1;neutral
incredulo;1;neutral
Estaba escuchando el testimonio brutal de un incrédulo que hablaba de alguien (capo de un cartel) que le hizo mucho daño pero que al tiempo este capo se convirtió a Cristo y decía que por eso no habría que creer en los cristianos. S;1;neutral
?? Observar, esperar y ganar: el presidente Donald Trump publicó este vídeo que DEBE VER en Truth Social esta mañana, tras la exposición masiva de la pedofilia del Estado profundo En un movimiento asombroso que ha causado conmoción en todo el panorama político. Donald Trump??;1;neutral
llorando y viendo el asombroso mundo de gumball… terapia si preguntan;1;neutral
ÚLTIMA HORA: se rumorea que el Aeropuerto de Gran Canaria quiere incorporar a Gündogan a su lista de aviones tras su asombroso despegue en el partido entre la UD y el Barça.;1;neutral
Ni metiendo 200 goles lo iban a querer Ni metió los 200 Ni lo quisieron Asombroso el hincha rayado que sabia que iba a pasar en el futuro;1;neutral
mi cuñado dijo algo asombroso: “soy hombre, no puedo hacer dos cosas a la vez”;1;neutral
Increíble me acabo de auto jugar un rpg mentalmente y reflexioné con una idea estúpida convirtiéndose en algo que necesitaba auto decirme (? Esto es estúpido, pero asombroso. Genial. Wao.;1;neutral
"Estoy viendo ""Nazis en el centro de la tierra"". Para empezar aparece Menguele bajando varios yanquis con una lugger y una bazooka, no lo tenía en plan Rambo nazi aparte de científico maligno, asombroso";1;neutral
Escuchar Morfeo en la ruta es un viaje asombroso;1;neutral
La mejor venganza es no buscar venganza, mejórate a ti mismo y olvídate que existen.;1;neutral
Mantengo mi incredulidad y escepticismo sobre hombres o mujeres sanadores al interior de la Iglesia Católica.  Más cuando se endiosan o puedan llegar a venerarse, unido poca formación y antecedentes. Mucha expectativa puesta en necesidades muy dolorosas de muchas las personas.;1;neutral
La inmadurez espiritual es tan cara como la incredulidad.;1;neutral
La historia primero como mito, más tarde como mito irónico. De la credulidad a la incredulidad. Y los que vendrán no sabrán que los iniciadores irónicos lo hacían con ironía: solo recibirán el ritual en su aspecto formal, en el que se volverá a creer.;1;neutral
Le quiero dar un abrazo a mi desesperación e incredulidad porque así como está el mundo, entiendo que en realidad mi intuición tenía razón: el mundo se volvió radical y perdió el sentido común progresivamente tal y como lo temía.. Leer basura y seguir ideologías afecta.;1;neutral
Empiezo la reputada Mindhunter y el prota tiene unos ademanes de manflorita que hacen imposible la suspensión de la incredulidad. No puedes creerte a un personaje heterosexual con ese lenguaje corporal. Penoso actor y seguro pasa todos los filtros porque él es un sarasa IRL.;1;neutral
Erda que risa la vez que dije que había escuchado que el futbol europeo era un hueso, de la nada un random en la calle enseguida me dice: KHE con una cara de incredulidad.;1;neutral
Necesitamos que la LUZ de Cristo derribe totalmente los muros de nuestra incredulidad.;1;neutral
con esta incredulidad no puedo enfrentar la reinvención.;1;neutral
Cada tanto me acuerdo de que nos gobierna Javier Milei y me empiezo a reír sola de incredulidad;1;neutral
Hasta que yo no vea a Liana con ese trapo sigo con la incredulidad  Pero Dios mío me está dando algo;1;neutral
Quizás no te he escrito, pero te he extrañado  Quizás no te he visto, pero te he imaginado  Quizás no te he buscado, pero te he pensado;1;neutral
Cuidado con el que juega a ser extrañado porque termina olvidado. ??#next;1;neutral
hoy vi a melanie dps de tanto, no hay ser q haya extrañado más ??????;1;neutral
Hoy he extrañado a mi hermana más que nunca??;1;neutral
Te he extrañado más de lo usual.;1;neutral
dios mio lo había extrañado TANTO ????;1;neutral
Te he extrañado más tiempo del que te conocí;1;neutral
Nunca había extrañado tanto a alguien;1;neutral
Pero le dije que la quería solo que tenía miedo por ser un perro... La esperanza de vida y todas esas cosas. No la mentiría, si se viera fea se lo diría.  —Extrañado pulsó la foto para pedirles, tanto para ella como para él, le daba curiosidad.—  Sí, no imaginé que fueran »;1;neutral
Dentro de unos días vuelvo al pueblo , nunca eh extrañado tanto mí casa como ahora;1;neutral
intolerose a lactante;1;neutral
Viendo por YouTube las distintas celebraciones de reyes de América Latina. Una gran variedad de costumbres y tradiciones.;1;neutral
Hasta alguien como él tiene límites sobre el derramamiento de sangre. Todo ocurrió frente a sus ojos a cámara lenta, no logrando recomponerse una vez el cuerpo de la rubia hubiese impactado contra la nieve.  Tan atónito permaneció que no tuvo tiempo de notar el agarre de su &&.;1;neutral
Vender a Ronald Araujo y Pedri por 200M€ y fichar a Kilyan Mbappé.    El Barça con Mbappé y Luis Enrique sería candidato top 3 para las próximas 5 ediciones de la Champions. Es momento de tomar decisiones valientes. Vamos cojonessssssss.;1;neutral
Wow. Con suerte y sabe bailar danzas más bien formales, está algo atónito ante el contraste de la música inicial. Mas no es algo naturalmente malo, deberá... aprender a bailar ese tipo de melodías nuevas, tal vez. La pregunta es cómo.;1;neutral
Se habla de racismo pero no de Transfobia. El doble rasero para medir el valor de nuestra gente. Atónito estoy. ??????????????;1;neutral
Lenia Batres, flamante Ministro de la Suprema Corte de Justicia, muestra “la cara oculta de la luna”, con un realismo pasmante que nos augura su futuro desempeño al frente de su nuevo desempeño.  Pensé que era falso, pero veo, atónito, que es verdad.  #FueraElDictador #UnderMyWriting #UMW https://twitter.com/MaxKaiser75/status/1743261455326007754/video/1;1;neutral
"El video de Baltasar del ayuntamiento es cutre, chapucero, con mal gusto y muchas cosas más nada bonitas.  Pero no es ""Blackface"". Blackface es algo que solo se puede dar en la cultura anglosajona por motivos que no se dieron en España y que por tanto no es extrapolable.";1;neutral
Defender la unidad de España no implica ser nacionalista español y mucho menos facha.  Un nacionalista va a apelar a emociones, a excepcionalidades y a esencias que hacen de filtro para ser o no de esa nación.   Un jacobino defiende el estado y el único filtro es ser ciudadano.;1;neutral
La cantidad de gente en Grindr que me ha ofrecido plata me tiene atónito Es una nueva moda?;1;neutral
Estoy impactado pensé que era sábado!! QUE PANICOOOO ????;1;neutral
Termino de ver “La Sociedad de la Nieve”. Todavía sigo impactado por el accidente, el alud, todo lo que debieron pasar. Cómo sobrevivieron. La fuerza que pusieron para sobrevivir. Un Milagro y una Hazaña.  La película y el relato es excelente. Felicitaciones para todos. @pfvierci;1;neutral
Siempre me ha impactado el círculo de la vida en donde tú te enamoras locamente de alguien que no te ama mientras alguien se enamora locamente de ti sin que puedas amarlo.;1;neutral
Que coño le ha pasado a lqsa que ahora tiene profundidad y todo la imagen que es eso se creen modern family?? me ha impactado;1;neutral
Bueno es oficial, acabo de firmar mi primer contrato de trabajo con uno de los dos profesores que más han impactado mi formación como economista.  Además en un tema increíble, spatial analysis.... Yo ? El más feliz de todos.;1;neutral
Acabo de ver La sociedad de la Nieve y salgo a la terraza a respirar y hay dos runners corriendo en el paseo a estas horas y me ha impactado el choque absurdo de pasar frío porque sí comparado con la agonía de la película ?????;1;neutral
Hasta alguien como él tiene límites sobre el derramamiento de sangre. Todo ocurrió frente a sus ojos a cámara lenta, no logrando recomponerse una vez el cuerpo de la rubia hubiese impactado contra la nieve.  Tan atónito permaneció que no tuvo tiempo de notar el agarre de su &&.;1;neutral
Impactado con los precios en Argentina. Para los que conocen, mismos precios que en Polonia/República Checa en general. Peluquería como en Alemania, alcohol igual;1;neutral
Estoy impactado viendo el stream de @elxocas viendo todo lo que se esta destapando con los pedrastras????;1;neutral
Impactado aún por la catetada del señor de los serranitos. Representa a un mago, a un rey, no a un amante del mundo cornudo y cornil. Ya ha tenido su minuto de gloria. Afortunadamente aplaudido y vitoreado cada vez por menos sevillanos.;1;neutral
No le vuelvo a enamorar hasta previo aviso;1;neutral
mano que hablai ipad + procreate es un coñazo express pa ilustrar, quedé  anonadado y uno cayéndose a pico y pala a punta de mouse y .psd;1;neutral
Pirovos porque me mostraban eso? Quede anonadado de por vida ????;1;neutral
El país mira anonadado,  pero impasible, como hasta ahora $30.000 millones robados por Fundaciones de RD de la mano con Seremis de Vivienda. $130.000 millones sin rendir con sobreprecios, contratos a dedo del INDD por los Panamericanos. Todo del gobierno de Boric. Y nada pasa.;1;neutral
quedé re triste, pensante, anonadado nose que puedo hacer para solucionar esto;1;neutral
Cada vez que busco el significado de un sueño le pega clavado, anonadado;1;neutral
anonadado ??;1;neutral
De donde carajos salió toda la plata que dice el resumen de mi Nequi, quedé anonadado!!;1;neutral
